file,status,rows_parsed,rows_loaded,error_limit,errors_seen,first_error,first_error_line,first_error_character,first_error_column_name
s3://sales-analytics-raw-aqib-test/leads_raw/leads_raw_20260730_223730_part_00137.json,LOADED,1000,1000,1,0,,,,
s3://sales-analytics-raw-aqib-test/leads_raw/leads_raw_20260730_223730_part_00141.json,LOADED,1000,1000,1,0,,,,
s3://sales-analytics-raw-aqib-test/leads_raw/leads_raw_20260730_223730_part_00149.json,LOADED,1000,1000,1,0,,,,
s3://sales-analytics-raw-aqib-test/leads_raw/leads_raw_20260730_223730_part_00158.json,LOADED,1000,1000,1,0,,,,
s3://sales-analytics-raw-aqib-test/leads_raw/leads_raw_20260730_223730_part_00169.json,LOADED,1000,1000,1,0,,,,
s3://sales-analytics-raw-aqib-test/leads_raw/leads_raw_20260730_223730_part_00177.json,LOADED,1000,1000,1,0,,,,
s3://sales-analytics-raw-aqib-test/leads_raw/leads_raw_20260730_223730_part_00184.json,LOADED,1000,1000,1,0,,,,
s3://sales-analytics-raw-aqib-test/leads_raw/leads_raw_20260730_223730_part_00002.json,LOADED,1000,1000,1,0,,,,
s3://sales-analytics-raw-aqib-test/leads_raw/leads_raw_20260730_223730_part_00011.json,LOADED,1000,1000,1,0,,,,
s3://sales-analytics-raw-aqib-test/leads_raw/leads_raw_20260730_223730_part_00021.json,LOADED,1000,1000,1,0,,,,
s3://sales-analytics-raw-aqib-test/leads_raw/leads_raw_20260730_223730_part_00031.json,LOADED,1000,1000,1,0,,,,
s3://sales-analytics-raw-aqib-test/leads_raw/leads_raw_20260730_223730_part_00034.json,LOADED,1000,1000,1,0,,,,
s3://sales-analytics-raw-aqib-test/leads_raw/leads_raw_20260730_223730_part_00042.json,LOADED,1000,1000,1,0,,,,
s3://sales-analytics-raw-aqib-test/leads_raw/leads_raw_20260730_223730_part_00052.json,LOADED,1000,1000,1,0,,,,
s3://sales-analytics-raw-aqib-test/leads_raw/leads_raw_20260730_223730_part_00058.json,LOADED,1000,1000,1,0,,,,
s3://sales-analytics-raw-aqib-test/leads_raw/leads_raw_20260730_223730_part_00069.json,LOADED,1000,1000,1,0,,,,
s3://sales-analytics-raw-aqib-test/leads_raw/leads_raw_20260730_223730_part_00079.json,LOADED,1000,1000,1,0,,,,
s3://sales-analytics-raw-aqib-test/leads_raw/leads_raw_20260730_223730_part_00086.json,LOADED,1000,1000,1,0,,,,
s3://sales-analytics-raw-aqib-test/leads_raw/leads_raw_20260730_223730_part_00094.json,LOADED,1000,1000,1,0,,,,
s3://sales-analytics-raw-aqib-test/leads_raw/leads_raw_20260730_223730_part_00101.json,LOADED,1000,1000,1,0,,,,
s3://sales-analytics-raw-aqib-test/leads_raw/leads_raw_20260730_223730_part_00108.json,LOADED,1000,1000,1,0,,,,
s3://sales-analytics-raw-aqib-test/leads_raw/leads_raw_20260730_223730_part_00115.json,LOADED,1000,1000,1,0,,,,
s3://sales-analytics-raw-aqib-test/leads_raw/leads_raw_20260730_223730_part_00124.json,LOADED,1000,1000,1,0,,,,
s3://sales-analytics-raw-aqib-test/leads_raw/leads_raw_20260730_223730_part_00132.json,LOADED,1000,1000,1,0,,,,
s3://sales-analytics-raw-aqib-test/leads_raw/leads_raw_20260730_223730_part_00145.json,LOADED,1000,1000,1,0,,,,
s3://sales-analytics-raw-aqib-test/leads_raw/leads_raw_20260730_223730_part_00151.json,LOADED,1000,1000,1,0,,,,
s3://sales-analytics-raw-aqib-test/leads_raw/leads_raw_20260730_223730_part_00159.json,LOADED,1000,1000,1,0,,,,
s3://sales-analytics-raw-aqib-test/leads_raw/leads_raw_20260730_223730_part_00163.json,LOADED,1000,1000,1,0,,,,
s3://sales-analytics-raw-aqib-test/leads_raw/leads_raw_20260730_223730_part_00171.json,LOADED,1000,1000,1,0,,,,
s3://sales-analytics-raw-aqib-test/leads_raw/leads_raw_20260730_223730_part_00178.json,LOADED,1000,1000,1,0,,,,
s3://sales-analytics-raw-aqib-test/leads_raw/leads_raw_20260730_223730_part_00186.json,LOADED,1000,1000,1,0,,,,
